latitude_deg,longitude_deg_east,elevation_m,hemisphere
-1.125,41.125,-1051.5,South
-1.125,43.125,-1532.0,South
-1.125,45.125,-1531.0,South
-1.125,47.125,-1722.5,South
-1.125,49.125,-2041.0,South
-1.125,51.125,-2021.5,South
-1.125,53.125,-1962.5,South
-1.125,55.125,-2721.5,South
-1.125,57.125,-2427.5,South
-1.125,59.125,-1958.5,South
-1.125,61.125,-1948.0,South
-1.125,63.125,-1244.5,South
-1.125,65.125,-1588.5,South
-1.125,67.125,-1818.5,South
-1.125,69.125,-949.0,South
-1.125,71.125,171.0,South
-1.125,73.125,-2500.5,South
-1.125,75.125,-896.0,South
-1.125,77.125,-1048.5,South
-1.125,79.125,196.5,South
-1.125,81.125,-3588.5,South
-1.125,83.125,-3930.5,South
-1.125,85.125,-3724.0,South
-1.125,87.125,-3713.0,South
-1.125,89.125,-3747.5,South
-1.125,91.125,-3586.0,South
-1.125,93.125,-765.0,South
-1.125,95.125,-2091.0,South
-1.125,97.125,-2791.0,South
-1.125,99.125,-2437.0,South
-1.125,101.125,3227.0,South
-1.125,103.125,-915.0,South
-1.125,105.125,1970.5,South
-1.125,107.125,234.0,South
-1.125,109.125,1814.0,South
-1.125,111.125,3092.5,South
-1.125,113.125,-1480.5,South
-1.125,115.125,2251.0,South
-1.125,117.125,1037.5,South
-1.125,119.125,1413.5,South
-1.125,121.125,1296.0,South
-1.125,123.125,677.0,South
-1.125,125.125,989.5,South
-1.125,127.125,2641.5,South
-1.125,129.125,897.5,South
-1.125,131.125,3742.0,South
-1.125,133.125,4438.5,South
-1.125,135.125,3445.5,South
-1.125,137.125,4439.0,South
-1.125,139.125,3689.5,South
-1.125,141.125,1765.0,South
-1.125,143.125,3563.0,South
-1.125,145.125,2448.0,South
-1.125,147.125,3083.0,South
-1.125,149.125,2344.0,South
-1.125,151.125,2426.5,South
-1.125,153.125,2333.5,South
-1.125,155.125,19.0,South
-1.125,157.125,2259.5,South
-1.125,159.125,2513.5,South
-1.125,161.125,1961.0,South
-1.125,163.125,123.0,South
-1.125,165.125,178.5,South
-1.125,167.125,80.0,South
-1.125,169.125,52.5,South
-1.125,171.125,1557.0,South
-1.125,173.125,339.0,South
-1.125,175.125,1755.0,South
-1.125,177.125,3819.0,South
-1.125,179.125,3035.0,South
-1.125,181.125,3227.5,South
-1.125,183.125,2992.0,South
-1.125,185.125,1371.5,South
-1.125,187.125,3487.5,South
-1.125,189.125,4364.5,South
-1.125,191.125,5717.5,South
-1.125,193.125,6628.5,South
-1.125,195.125,7261.5,South
-1.125,197.125,5760.5,South
-1.125,199.125,2786.5,South
-1.125,201.125,3943.5,South
-1.125,203.125,2777.0,South
-1.125,205.125,1067.5,South
-1.125,207.125,1665.0,South
-1.125,209.125,7525.0,South
-1.125,211.125,6194.5,South
-1.125,213.125,5722.0,South
-1.125,215.125,4790.5,South
-1.125,217.125,6366.5,South
-1.125,219.125,7175.0,South
-1.125,221.125,2583.5,South
-1.125,223.125,5579.5,South
-1.125,225.125,2854.5,South
-1.125,227.125,2691.5,South
-1.125,229.125,2698.5,South
-1.125,231.125,2427.5,South
-1.125,233.125,2091.0,South
-1.125,235.125,2423.0,South
-1.125,237.125,2408.5,South
-1.125,239.125,3948.0,South
-1.125,241.125,4761.5,South
-1.125,243.125,4262.5,South
-1.125,245.125,1684.0,South
-1.125,247.125,3795.5,South
-1.125,249.125,1909.5,South
-1.125,251.125,2705.0,South
-1.125,253.125,3249.0,South
-1.125,255.125,3673.0,South
-1.125,257.125,2603.0,South
-1.125,259.125,3078.5,South
-1.125,261.125,1227.0,South
-1.125,263.125,4586.0,South
-1.125,265.125,1868.0,South
-1.125,267.125,2794.5,South
-1.125,269.125,868.0,South
-1.125,271.125,662.0,South
-1.125,273.125,-146.0,South
-1.125,275.125,240.5,South
-1.125,277.125,-299.5,South
-1.125,279.125,-588.0,South
-1.125,281.125,215.0,South
-1.125,283.125,1119.5,South
-1.125,285.125,-95.0,South
-1.125,287.125,798.0,South
-1.125,289.125,127.0,South
-1.125,291.125,-307.5,South
-1.125,293.125,-914.5,South
-1.125,295.125,-840.5,South
-1.125,297.125,-1524.5,South
-1.125,299.125,-1678.0,South
-1.125,301.125,-1899.5,South
-1.125,303.125,-1719.0,South
-1.125,305.125,-1880.0,South
-1.125,307.125,-1793.0,South
-1.125,309.125,-1944.5,South
-1.125,311.125,-1950.0,South
-1.125,313.125,-1939.0,South
-1.125,315.125,-1700.5,South
-1.125,317.125,-1637.5,South
-1.125,319.125,-1674.5,South
-1.125,321.125,-1682.0,South
-1.125,323.125,-1672.0,South
-1.125,325.125,-1532.5,South
-1.125,327.125,-1386.0,South
-1.125,329.125,-1149.5,South
-1.125,331.125,-1032.0,South
-1.125,333.125,-835.0,South
-1.125,335.125,-1138.0,South
-1.125,337.125,-1243.5,South
-1.125,339.125,-1144.5,South
-1.125,341.125,-1202.5,South
-1.125,343.125,-736.5,South
-1.125,345.125,-1250.0,South
-1.125,347.125,-1078.0,South
-1.125,349.125,-1045.0,South
-1.125,351.125,-996.0,South
-1.125,353.125,-1049.5,South
-1.125,355.125,-222.5,South
-1.125,357.125,-578.0,South
-1.125,359.125,-598.5,South
-3.125,1.125,283.5,South
-3.125,3.125,-235.5,South
-3.125,5.125,644.0,South
-3.125,7.125,748.0,South
-3.125,9.125,234.5,South
-3.125,11.125,-22.5,South
-3.125,13.125,288.0,South
-3.125,15.125,1966.5,South
-3.125,17.125,385.5,South
-3.125,19.125,-835.5,South
-3.125,21.125,-26.5,South
-3.125,23.125,146.5,South
-3.125,25.125,-2302.5,South
-3.125,27.125,-2327.5,South
-3.125,29.125,-2325.0,South
-3.125,31.125,-2045.5,South
-3.125,33.125,-1698.5,South
-3.125,35.125,-1466.0,South
-3.125,37.125,-2089.0,South
-3.125,39.125,-1881.0,South
-3.125,41.125,-1718.0,South
-3.125,43.125,-1751.0,South
-3.125,45.125,-1739.0,South
-3.125,47.125,-1998.5,South
-3.125,49.125,-2110.5,South
-3.125,51.125,-2302.0,South
-3.125,53.125,-1931.5,South
-3.125,55.125,-2355.0,South
-3.125,57.125,-2257.5,South
-3.125,59.125,-2454.5,South
-3.125,61.125,-2020.0,South
-3.125,63.125,-2166.0,South
-3.125,65.125,-884.5,South
-3.125,67.125,-2415.0,South
-3.125,69.125,-627.0,South
-3.125,71.125,-736.5,South
-3.125,73.125,-991.0,South
-3.125,75.125,-2492.5,South
-3.125,77.125,-2578.5,South
-3.125,79.125,-1145.5,South
-3.125,81.125,-3319.5,South
-3.125,83.125,-3525.5,South
-3.125,85.125,-3683.5,South
-3.125,87.125,-3465.0,South
-3.125,89.125,-3949.0,South
-3.125,91.125,-3601.5,South
-3.125,93.125,-3307.0,South
-3.125,95.125,1695.0,South
-3.125,97.125,-46.0,South
-3.125,99.125,2078.5,South
-3.125,101.125,2977.0,South
-3.125,103.125,1249.0,South
-3.125,105.125,1992.5,South
-3.125,107.125,1817.5,South
-3.125,109.125,2474.0,South
-3.125,111.125,2003.0,South
-3.125,113.125,338.0,South
-3.125,115.125,-395.5,South
-3.125,117.125,473.0,South
-3.125,119.125,2397.0,South
-3.125,121.125,1245.0,South
-3.125,123.125,-1491.0,South
-3.125,125.125,-2008.0,South
-3.125,127.125,998.5,South
-3.125,129.125,3876.5,South
-3.125,131.125,4034.5,South
-3.125,133.125,3848.0,South
-3.125,135.125,4390.5,South
-3.125,137.125,2437.5,South
-3.125,139.125,4572.0,South
-3.125,141.125,4417.0,South
-3.125,143.125,3112.5,South
-3.125,145.125,922.5,South
-3.125,147.125,2304.5,South
-3.125,149.125,2464.0,South
-3.125,151.125,2396.0,South
-3.125,153.125,3407.5,South
-3.125,155.125,1866.0,South
-3.125,157.125,3698.5,South
-3.125,159.125,1993.0,South
-3.125,161.125,2695.5,South
-3.125,163.125,1896.0,South
-3.125,165.125,2141.0,South
-3.125,167.125,1042.5,South
-3.125,169.125,212.5,South
-3.125,171.125,1172.5,South
-3.125,173.125,1869.5,South
-3.125,175.125,2415.0,South
-3.125,177.125,145.0,South
-3.125,179.125,4620.0,South
-3.125,181.125,2127.0,South
-3.125,183.125,2682.0,South
-3.125,185.125,3476.0,South
-3.125,187.125,4671.5,South
-3.125,189.125,4647.5,South
-3.125,191.125,5253.0,South
-3.125,193.125,6553.5,South
-3.125,195.125,5853.0,South
-3.125,197.125,3187.5,South
-3.125,199.125,3651.0,South
-3.125,201.125,2591.0,South
-3.125,203.125,2752.5,South
-3.125,205.125,4514.5,South
-3.125,207.125,4052.5,South
-3.125,209.125,6150.5,South
-3.125,211.125,6111.5,South
-3.125,213.125,7089.0,South
-3.125,215.125,5104.0,South
-3.125,217.125,6082.0,South
-3.125,219.125,7096.5,South
-3.125,221.125,8054.5,South
-3.125,223.125,5996.5,South
-3.125,225.125,3043.0,South
-3.125,227.125,2404.0,South
-3.125,229.125,2756.5,South
-3.125,231.125,2325.5,South
-3.125,233.125,1720.0,South
-3.125,235.125,2370.5,South
-3.125,237.125,2671.0,South
-3.125,239.125,3811.0,South
-3.125,241.125,1808.5,South
-3.125,243.125,1996.0,South
-3.125,245.125,3084.0,South
-3.125,247.125,2793.5,South
-3.125,249.125,2623.0,South
-3.125,251.125,2383.5,South
-3.125,253.125,2597.5,South
-3.125,255.125,3615.5,South
-3.125,257.125,4103.5,South
-3.125,259.125,3181.5,South
-3.125,261.125,2837.5,South
-3.125,263.125,2869.5,South
-3.125,265.125,1496.5,South
-3.125,267.125,2482.5,South
-3.125,269.125,2622.5,South
-3.125,271.125,1660.0,South
-3.125,273.125,805.5,South
-3.125,275.125,523.0,South
-3.125,277.125,-75.0,South
-3.125,279.125,162.5,South
-3.125,281.125,1305.5,South
-3.125,283.125,1012.5,South
-3.125,285.125,-187.5,South
-3.125,287.125,-655.5,South
-3.125,289.125,-533.0,South
-3.125,291.125,-1521.0,South
-3.125,293.125,-1391.5,South
-3.125,295.125,-763.0,South
-3.125,297.125,-1164.5,South
-3.125,299.125,-1634.0,South
-3.125,301.125,-1620.0,South
-3.125,303.125,-1789.0,South
-3.125,305.125,-1938.5,South
-3.125,307.125,-1971.5,South
-3.125,309.125,-1653.0,South
-3.125,311.125,-1739.0,South
-3.125,313.125,-1997.5,South
-3.125,315.125,-2006.5,South
-3.125,317.125,-1864.5,South
-3.125,319.125,-1897.5,South
-3.125,321.125,-1943.5,South
-3.125,323.125,-1874.0,South
-3.125,325.125,-1688.5,South
-3.125,327.125,-1619.0,South
-3.125,329.125,-1287.5,South
-3.125,331.125,-1301.0,South
-3.125,333.125,-1333.0,South
-3.125,335.125,-1517.0,South
-3.125,337.125,-1397.5,South
-3.125,339.125,-1166.5,South
-3.125,341.125,-1305.0,South
-3.125,343.125,-889.5,South
-3.125,345.125,-1426.5,South
-3.125,347.125,-1184.5,South
-3.125,349.125,-1083.5,South
-3.125,351.125,-1010.5,South
-3.125,353.125,-841.5,South
-3.125,355.125,-256.5,South
-3.125,357.125,-522.5,South
-3.125,359.125,-801.0,South
-5.125,1.125,573.5,South
-5.125,3.125,-90.5,South
-5.125,5.125,53.0,South
-5.125,7.125,146.5,South
-5.125,9.125,64.0,South
-5.125,11.125,463.5,South
-5.125,13.125,339.5,South
-5.125,15.125,1606.5,South
-5.125,17.125,636.0,South
-5.125,19.125,692.5,South
-5.125,21.125,-1287.5,South
-5.125,23.125,-2171.5,South
-5.125,25.125,-2485.0,South
-5.125,27.125,-2509.5,South
-5.125,29.125,-2562.0,South
-5.125,31.125,-1705.0,South
-5.125,33.125,-1707.0,South
-5.125,35.125,-1961.5,South
-5.125,37.125,-1375.0,South
-5.125,39.125,-1774.0,South
-5.125,41.125,-1974.5,South
-5.125,43.125,-1226.0,South
-5.125,45.125,-1850.5,South
-5.125,47.125,-2092.5,South
-5.125,49.125,-2155.0,South
-5.125,51.125,-2156.0,South
-5.125,53.125,-2135.0,South
-5.125,55.125,-1997.5,South
-5.125,57.125,-2349.0,South
-5.125,59.125,-2342.0,South
-5.125,61.125,-1929.5,South
-5.125,63.125,-1877.0,South
-5.125,65.125,-2145.5,South
-5.125,67.125,-2858.0,South
-5.125,69.125,-2486.0,South
-5.125,71.125,-223.5,South
-5.125,73.125,-1188.0,South
-5.125,75.125,-73.5,South
-5.125,77.125,657.5,South
-5.125,79.125,-1577.0,South
-5.125,81.125,-1967.0,South
-5.125,83.125,-3528.0,South
-5.125,85.125,-3403.0,South
-5.125,87.125,-3547.5,South
-5.125,89.125,-3776.0,South
-5.125,91.125,-2143.0,South
-5.125,93.125,-3019.0,South
-5.125,95.125,-2153.5,South
-5.125,97.125,-54.5,South
-5.125,99.125,578.0,South
-5.125,101.125,2016.0,South
-5.125,103.125,2235.0,South
-5.125,105.125,2502.0,South
-5.125,107.125,1193.0,South
-5.125,109.125,77.0,South
-5.125,111.125,2429.0,South
-5.125,113.125,1809.5,South
-5.125,115.125,2263.0,South
-5.125,117.125,1932.5,South
-5.125,119.125,742.5,South
-5.125,121.125,2875.0,South
-5.125,123.125,1289.5,South
-5.125,125.125,556.0,South
-5.125,127.125,4613.0,South
-5.125,129.125,2398.5,South
-5.125,131.125,3050.5,South
-5.125,133.125,3365.0,South
-5.125,135.125,2420.5,South
-5.125,137.125,2112.5,South
-5.125,139.125,837.0,South
-5.125,141.125,2065.5,South
-5.125,143.125,1512.0,South
-5.125,145.125,2340.0,South
-5.125,147.125,1632.0,South
-5.125,149.125,-1376.5,South
-5.125,151.125,-1438.5,South
-5.125,153.125,2305.5,South
-5.125,155.125,3067.0,South
-5.125,157.125,-1498.0,South
-5.125,159.125,1772.0,South
-5.125,161.125,-816.0,South
-5.125,163.125,1577.0,South
-5.125,165.125,-800.0,South
-5.125,167.125,1608.5,South
-5.125,169.125,1451.0,South
-5.125,171.125,2362.5,South
-5.125,173.125,2147.0,South
-5.125,175.125,693.0,South
-5.125,177.125,2409.0,South
-5.125,179.125,37.0,South
-5.125,181.125,3759.0,South
-5.125,183.125,3086.0,South
-5.125,185.125,5006.0,South
-5.125,187.125,826.5,South
-5.125,189.125,3285.0,South
-5.125,191.125,3605.0,South
-5.125,193.125,6618.0,South
-5.125,195.125,5081.5,South
-5.125,197.125,2656.5,South
-5.125,199.125,3191.0,South
-5.125,201.125,2563.0,South
-5.125,203.125,3102.0,South
-5.125,205.125,5098.5,South
-5.125,207.125,3671.5,South
-5.125,209.125,5696.5,South
-5.125,211.125,6810.5,South
-5.125,213.125,2848.5,South
-5.125,215.125,5328.0,South
-5.125,217.125,6208.5,South
-5.125,219.125,5002.5,South
-5.125,221.125,6450.0,South
-5.125,223.125,7237.0,South
-5.125,225.125,7634.0,South
-5.125,227.125,2108.5,South
-5.125,229.125,2457.0,South
-5.125,231.125,3226.0,South
-5.125,233.125,2327.5,South
-5.125,235.125,2567.5,South
-5.125,237.125,6642.0,South
-5.125,239.125,4995.0,South
-5.125,241.125,2802.5,South
-5.125,243.125,5551.5,South
-5.125,245.125,5921.5,South
-5.125,247.125,4462.5,South
-5.125,249.125,3920.5,South
-5.125,251.125,2715.5,South
-5.125,253.125,2312.5,South
-5.125,255.125,5473.0,South
-5.125,257.125,5737.0,South
-5.125,259.125,4204.5,South
-5.125,261.125,2566.0,South
-5.125,263.125,1657.0,South
-5.125,265.125,2137.0,South
-5.125,267.125,1565.0,South
-5.125,269.125,2203.5,South
-5.125,271.125,2027.0,South
-5.125,273.125,1014.5,South
-5.125,275.125,2130.5,South
-5.125,277.125,-1524.0,South
-5.125,279.125,127.0,South
-5.125,281.125,931.5,South
-5.125,283.125,449.0,South
-5.125,285.125,480.5,South
-5.125,287.125,1938.0,South
-5.125,289.125,-1348.5,South
-5.125,291.125,-1882.5,South
-5.125,293.125,-1969.0,South
-5.125,295.125,-374.0,South
-5.125,297.125,-963.5,South
-5.125,299.125,-1743.0,South
-5.125,301.125,-1670.5,South
-5.125,303.125,-1744.5,South
-5.125,305.125,-1852.5,South
-5.125,307.125,-1978.5,South
-5.125,309.125,-1990.5,South
-5.125,311.125,-1957.0,South
-5.125,313.125,-1749.0,South
-5.125,315.125,-1872.0,South
-5.125,317.125,-1831.0,South
-5.125,319.125,-1843.5,South
-5.125,321.125,-1974.0,South
-5.125,323.125,-1957.0,South
-5.125,325.125,-1896.5,South
-5.125,327.125,-1584.5,South
-5.125,329.125,-1513.5,South
-5.125,331.125,-1139.5,South
-5.125,333.125,-1329.5,South
-5.125,335.125,-1625.0,South
-5.125,337.125,-1435.0,South
-5.125,339.125,-1449.0,South
-5.125,341.125,-1182.0,South
-5.125,343.125,-1579.0,South
-5.125,345.125,-1341.0,South
-5.125,347.125,-1324.0,South
-5.125,349.125,-918.0,South
-5.125,351.125,-1010.0,South
-5.125,353.125,-185.0,South
-5.125,355.125,-443.5,South
-5.125,357.125,1107.0,South
-5.125,359.125,-296.5,South
-7.125,1.125,1297.0,South
-7.125,3.125,1397.0,South
-7.125,5.125,-215.0,South
-7.125,7.125,1850.5,South
-7.125,9.125,853.5,South
-7.125,11.125,115.0,South
-7.125,13.125,226.5,South
-7.125,15.125,166.0,South
-7.125,17.125,1288.0,South
-7.125,19.125,1323.5,South
-7.125,21.125,-178.5,South
-7.125,23.125,-2260.0,South
-7.125,25.125,-2142.5,South
-7.125,27.125,-2519.0,South
-7.125,29.125,-2481.0,South
-7.125,31.125,-2192.5,South
-7.125,33.125,-1463.5,South
-7.125,35.125,-956.0,South
-7.125,37.125,-1575.0,South
-7.125,39.125,-1663.5,South
-7.125,41.125,-1612.5,South
-7.125,43.125,-1764.0,South
-7.125,45.125,-1726.5,South
-7.125,47.125,-1765.0,South
-7.125,49.125,-1924.5,South
-7.125,51.125,-2034.0,South
-7.125,53.125,-1840.5,South
-7.125,55.125,-2240.5,South
-7.125,57.125,-2198.5,South
-7.125,59.125,-1688.0,South
-7.125,61.125,-2973.0,South
-7.125,63.125,-1534.5,South
-7.125,65.125,-1573.5,South
-7.125,67.125,-1940.0,South
-7.125,69.125,-1911.5,South
-7.125,71.125,938.0,South
-7.125,73.125,818.5,South
-7.125,75.125,849.5,South
-7.125,77.125,-286.0,South
-7.125,79.125,-1962.0,South
-7.125,81.125,-426.5,South
-7.125,83.125,-1722.0,South
-7.125,85.125,-3042.0,South
-7.125,87.125,-3510.5,South
-7.125,89.125,-3293.0,South
-7.125,91.125,-162.0,South
-7.125,93.125,-2403.0,South
-7.125,95.125,-2117.0,South
-7.125,97.125,403.0,South
-7.125,99.125,794.5,South
-7.125,101.125,3200.0,South
-7.125,103.125,2928.5,South
-7.125,105.125,1742.0,South
-7.125,107.125,2291.5,South
-7.125,109.125,2537.0,South
-7.125,111.125,1751.0,South
-7.125,113.125,2031.5,South
-7.125,115.125,2093.0,South
-7.125,117.125,418.0,South
-7.125,119.125,2478.5,South
-7.125,121.125,2203.5,South
-7.125,123.125,1680.0,South
-7.125,125.125,3001.0,South
-7.125,127.125,3089.0,South
-7.125,129.125,628.0,South
-7.125,131.125,2853.5,South
-7.125,133.125,3036.0,South
-7.125,135.125,3097.5,South
-7.125,137.125,3653.5,South
-7.125,139.125,3286.5,South
-7.125,141.125,1930.5,South
-7.125,143.125,4077.5,South
-7.125,145.125,2866.5,South
-7.125,147.125,2125.0,South
-7.125,149.125,1939.0,South
-7.125,151.125,778.5,South
-7.125,153.125,2382.0,South
-7.125,155.125,2720.5,South
-7.125,157.125,325.0,South
-7.125,159.125,1179.5,South
-7.125,161.125,4632.0,South
-7.125,163.125,2590.5,South
-7.125,165.125,1595.5,South
-7.125,167.125,3972.5,South
-7.125,169.125,2633.5,South
-7.125,171.125,2622.0,South
-7.125,173.125,2798.0,South
-7.125,175.125,2250.0,South
-7.125,177.125,1800.0,South
-7.125,179.125,1733.0,South
-7.125,181.125,4007.5,South
-7.125,183.125,3309.5,South
-7.125,185.125,4692.5,South
-7.125,187.125,3419.0,South
-7.125,189.125,3272.0,South
-7.125,191.125,5045.0,South
-7.125,193.125,4244.0,South
-7.125,195.125,7009.0,South
-7.125,197.125,4806.0,South
-7.125,199.125,2802.5,South
-7.125,201.125,3138.0,South
-7.125,203.125,3353.0,South
-7.125,205.125,3487.0,South
-7.125,207.125,3394.5,South
-7.125,209.125,8041.5,South
-7.125,211.125,4968.5,South
-7.125,213.125,5359.0,South
-7.125,215.125,5202.5,South
-7.125,217.125,3037.5,South
-7.125,219.125,5483.0,South
-7.125,221.125,4717.0,South
-7.125,223.125,5739.5,South
-7.125,225.125,6912.5,South
-7.125,227.125,6306.0,South
-7.125,229.125,5002.5,South
-7.125,231.125,5586.0,South
-7.125,233.125,5481.0,South
-7.125,235.125,4648.0,South
-7.125,237.125,4753.5,South
-7.125,239.125,4846.5,South
-7.125,241.125,3681.5,South
-7.125,243.125,3937.0,South
-7.125,245.125,2368.0,South
-7.125,247.125,4373.0,South
-7.125,249.125,3898.0,South
-7.125,251.125,3090.5,South
-7.125,253.125,4736.0,South
-7.125,255.125,5216.5,South
-7.125,257.125,1871.0,South
-7.125,259.125,1622.0,South
-7.125,261.125,1892.5,South
-7.125,263.125,1416.0,South
-7.125,265.125,746.0,South
-7.125,267.125,719.0,South
-7.125,269.125,314.0,South
-7.125,271.125,555.5,South
-7.125,273.125,403.0,South
-7.125,275.125,2252.5,South
-7.125,277.125,663.5,South
-7.125,279.125,-335.0,South
-7.125,281.125,1003.5,South
-7.125,283.125,1855.0,South
-7.125,285.125,194.0,South
-7.125,287.125,-145.0,South
-7.125,289.125,-886.0,South
-7.125,291.125,-1852.0,South
-7.125,293.125,-1904.5,South
-7.125,295.125,248.5,South
-7.125,297.125,-869.0,South
-7.125,299.125,-579.5,South
-7.125,301.125,-1453.0,South
-7.125,303.125,-1730.0,South
-7.125,305.125,-1825.0,South
-7.125,307.125,-1877.0,South
-7.125,309.125,-1908.0,South
-7.125,311.125,-1969.5,South
-7.125,313.125,-2015.5,South
-7.125,315.125,-2061.0,South
-7.125,317.125,-1887.5,South
-7.125,319.125,-1906.0,South
-7.125,321.125,-2013.5,South
-7.125,323.125,-1997.0,South
-7.125,325.125,-1843.5,South
-7.125,327.125,-1838.0,South
-7.125,329.125,-1699.5,South
-7.125,331.125,-1319.5,South
-7.125,333.125,-530.0,South
-7.125,335.125,-1586.0,South
-7.125,337.125,-1793.0,South
-7.125,339.125,-1617.5,South
-7.125,341.125,-1285.0,South
-7.125,343.125,-1549.5,South
-7.125,345.125,-1489.0,South
-7.125,347.125,-1388.0,South
-7.125,349.125,-1396.0,South
-7.125,351.125,-1257.0,South
-7.125,353.125,-45.0,South
-7.125,355.125,797.0,South
-7.125,357.125,228.0,South
-7.125,359.125,-380.0,South
-9.125,1.125,1627.5,South
-9.125,3.125,2721.0,South
-9.125,5.125,2900.0,South
-9.125,7.125,1330.0,South
-9.125,9.125,718.5,South
-9.125,11.125,336.0,South
-9.125,13.125,465.0,South
-9.125,15.125,18.0,South
-9.125,17.125,17.0,South
-9.125,19.125,1880.0,South
-9.125,21.125,1673.0,South
-9.125,23.125,-2149.5,South
-9.125,25.125,-2067.5,South
-9.125,27.125,-2212.0,South
-9.125,29.125,-2484.0,South
-9.125,31.125,-2210.0,South
-9.125,33.125,-1751.0,South
-9.125,35.125,-1848.0,South
-9.125,37.125,-2323.0,South
-9.125,39.125,-1750.0,South
-9.125,41.125,-2343.5,South
-9.125,43.125,-1222.0,South
-9.125,45.125,-1162.0,South
-9.125,47.125,-1404.0,South
-9.125,49.125,-1626.5,South
-9.125,51.125,-1826.0,South
-9.125,53.125,-1963.0,South
-9.125,55.125,-2140.5,South
-9.125,57.125,-1806.0,South
-9.125,59.125,-1415.0,South
